,date,sales_usd,product_description,client_name,sales_agent_name,dates_well
2173,20,445061.8016,Producto E,Carpinteros Unidos del Bajio,Santiago Gim´'enez,2020-01-21
433,20,378205.3748,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-21
3448,20,1367087.071,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-21
3447,20,1063334.5790000001,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-21
3446,20,319260.0924,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-21
3445,20,45878.80322,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-21
3444,20,14914.14105,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-21
15,20,760455.9969,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-21
432,20,352472.0992,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-01-21
2750,20,1771673.188,Producto E,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-21
2172,20,161736.5141,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-01-21
2751,20,5814907.82,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-21
1746,20,952677.7746,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-21
1066,20,909785.8031,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-21
1065,20,385206.9365,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-21
982,20,2462232.298,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-21
434,20,423220.7327,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-21
435,20,1091399.461,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-21
3455,21,5680365.771000001,Producto D,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-01-22
3453,21,676446.962,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-22
3452,21,416741.4751,Producto G,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-22
3451,21,320899.5117,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-22
3450,21,124540.814,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-22
3449,21,14459.5379,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-22
437,21,426935.5395,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-22
1747,21,1053632.493,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-22
3456,21,6252066.652000001,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-22
3457,21,11620460.51,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-22
2752,21,254975.2399,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-22
2175,21,349276.7823,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-01-22
2174,21,64341.1393,Producto E,Pescaditos SA de CV,Santiago Gim´'enez,2020-01-22
436,21,150455.1761,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-22
3454,21,1190467.7859999998,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-22
2176,21,912671.0193,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-01-22
16,21,977020.8468,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-22
438,22,491572.9089,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-23
17,22,496870.7153,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-23
3460,22,639264.3624,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-23
3461,22,705884.7233,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-23
3462,22,1807928.415,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-23
2753,22,714482.2865,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez,2020-01-23
439,22,1058592.703,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-23
3458,22,29439.68946,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-23
1068,22,54797.180210000006,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-01-23
1069,22,71889.73464,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-01-23
1070,22,93599.5072,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-23
1071,22,381325.9222,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-23
1067,22,27638.546089999996,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-01-23
1073,22,533497.2368,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-23
440,22,1237346.738,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-23
1072,22,406838.0571,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-23
1749,22,1395010.521,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-23
3459,22,220758.4086,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-23
1074,22,1851859.31,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-23
2177,22,445222.3283,Producto E,Carpinteros Unidos del Bajio,Santiago Gim´'enez,2020-01-23
1748,22,336932.8241,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-01-23
2178,23,221290.7767,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-01-24
441,23,136070.8847,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-24
442,23,591157.4836,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-01-24
443,23,786855.2156,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-24
444,23,1602337.6919999998,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-24
3463,23,20345.725159999998,Producto G,Quesillos S.C.,Uriel Antuna,2020-01-24
3464,23,127106.0056,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-01-24
3465,23,272745.0892,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-24
3467,23,544771.6004,Producto G,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-24
3468,23,696364.0082,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-24
3469,23,1038401.4190000001,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-24
1750,23,723249.4666,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-01-24
2179,23,243141.961,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-01-24
1751,23,1353071.773,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-24
3466,23,453619.9067,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-24
3470,23,1389283.9719999998,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-24
1076,23,3486637.575,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-24
2754,23,183941.0753,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-24
1075,23,437919.2431,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-24
1752,23,2211302.911,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-01-24
18,23,992881.6888,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-24
983,23,2145173.338,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-24
19,24,225446.5215,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-25
445,24,79715.89626000001,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-25
446,24,878276.6116,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-25
3473,24,1210194.121,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-25
3472,24,968006.3526,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-25
3471,24,19030.48924,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-25
1753,24,1622148.993,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-25
1077,24,32158.480560000004,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-01-25
1078,24,750896.2078,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-25
2180,26,157752.506,Producto E,Pescaditos SA de CV,Santiago Gim´'enez,2020-01-27
2181,26,564874.1633,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-01-27
1755,26,895172.3354,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-27
449,26,803151.7584,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-27
448,26,481768.5315,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-27
447,26,311803.7361,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-27
1080,26,624133.5767,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-27
3481,26,7580420.364,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-27
3480,26,1383736.5690000001,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-27
20,26,363016.4876,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-27
1754,26,811751.7806,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-01-27
2755,26,50607.49645,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-27
1081,26,4958461.603,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-27
984,26,1773137.6230000001,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-27
3482,26,10814890.15,Producto D,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-01-27
3474,26,17556.0959,Producto G,Quesillos S.C.,Uriel Antuna,2020-01-27
3475,26,17570.12197,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-27
3476,26,53960.485889999996,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-01-27
3477,26,234649.2466,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-01-27
3478,26,477425.9171,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-27
3479,26,1124813.0359999998,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-27
1079,26,400443.2063,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-01-27
450,27,277470.1321,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-28
452,27,448406.4542,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-28
453,27,1130713.438,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-28
451,27,395681.5087,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-01-28
3489,27,494736.4226,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-28
985,27,1793045.145,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-28
2182,27,584384.7638,Producto E,Carpinteros Unidos del Bajio,Santiago Gim´'enez,2020-01-28
3491,27,1104101.017,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-28
3488,27,454661.5814,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-28
3487,27,344632.2205,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-28
3486,27,178108.7159,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-28
3485,27,124309.4409,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-28
3484,27,17831.87703,Producto G,Quesillos S.C.,Uriel Antuna,2020-01-28
3483,27,16508.7627,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-28
2758,27,8615979.438,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-28
2757,27,1415495.535,Producto E,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-28
2756,27,46462.29124,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez,2020-01-28
21,27,463636.8833,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-28
1757,27,1248403.103,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-28
1756,27,55985.323379999994,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-01-28
3490,27,931272.321,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-28
454,28,118929.5386,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-01-29
456,28,957842.5557,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-29
1758,28,2244296.183,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-29
455,28,301927.363,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-29
3494,28,457170.0659,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-29
3493,28,50070.774860000005,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-29
2183,28,441195.5419,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-01-29
1084,28,3186055.758,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-29
1083,28,1362619.9719999998,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-29
1082,28,183133.8308,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-29
22,28,566939.5951,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-29
3492,28,5175.8195049999995,Producto G,Quesillos S.C.,Uriel Antuna,2020-01-29
3495,29,8451.920962,Producto G,Quesillos S.C.,Uriel Antuna,2020-01-30
458,29,1289553.936,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-30
3497,29,1642436.235,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-30
3498,29,1690393.687,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-30
3499,29,2133423.328,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-01-30
457,29,715433.5281,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-30
3496,29,10350.611579999999,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-30
1761,29,4444855.126,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-01-30
23,29,357051.9728,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-30
1760,29,579478.9664,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-30
1759,29,563453.8960000001,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-01-30
1088,29,3785823.6569999997,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-30
1087,29,514527.9286,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-30
1086,29,291406.1172,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-30
1085,29,187556.4268,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-30
986,29,155378.1023,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-30
459,30,123346.1542,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-31
2759,30,2443911.946,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-01-31
1092,30,1746031.835,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-31
1091,30,395326.2097,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-01-31
1090,30,83333.54543,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-31
1089,30,51975.68719,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-01-31
987,30,227712.8607,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-01-31
1762,30,1008281.7640000001,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-01-31
460,30,1026350.4029999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-01-31
25,30,615921.9024,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-01-31
24,30,25282.52631,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-01-31
3500,30,126801.81,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-01-31
3501,30,484138.7926,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-01-31
3502,30,618651.253,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-31
3503,30,1418121.594,Producto E,Quesillos S.C.,Uriel Antuna,2020-01-31
3504,30,1433992.149,Producto G,Jamonsitos SAPI de CV,Uriel Antuna,2020-01-31
3506,31,521085.0823,Producto E,Quesillos S.C.,Uriel Antuna,2020-02-01
2760,31,1723.3362140000002,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-02-01
3508,31,1066799.0729999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-02-01
1764,31,1965462.5780000002,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-02-01
3505,31,43498.935919999996,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-02-01
26,31,673302.2611,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-02-01
461,31,104054.3546,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-01
463,31,1466778.4119999998,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-01
462,31,951099.2409999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-01
2761,31,2788900.848,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-02-01
3507,31,545762.4808,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-02-01
1763,31,814938.3055,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-02-01
2762,33,805715.4202,Producto E,Jamonsitos SAPI de CV,Edson Álvarez,2020-02-03
1095,33,2839042.577,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-03
2764,33,3148694.5289999996,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-02-03
2765,33,4577958.478,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-02-03
1093,33,41341.61191,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-02-03
3509,33,14543.70843,Producto E,Pescaditos SA de CV,Uriel Antuna,2020-02-03
3511,33,412458.5135,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-02-03
3512,33,588170.916,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Uriel Antuna,2020-02-03
3513,33,2269206.4080000003,Producto E,Quesillos S.C.,Uriel Antuna,2020-02-03
2763,33,1015811.021,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-02-03
3510,33,23853.97247,Producto G,Quesillos S.C.,Uriel Antuna,2020-02-03
2186,33,977146.0861,Producto E,Carpinteros Unidos del Bajio,Santiago Gim´'enez,2020-02-03
1765,33,715159.9791,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-02-03
1094,33,987669.9504,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-03
2184,33,38054.05343,Producto E,Pescaditos SA de CV,Santiago Gim´'enez,2020-02-03
464,33,816592.922,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-03
27,33,62589.13682000001,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-02-03
2185,33,919178.0490000001,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-02-03
28,33,1260923.472,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-02-03
988,33,1562160.0180000002,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-03
3519,34,1856486.465,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-02-04
3518,34,1259613.43,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-02-04
3517,34,896720.5857,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-02-04
3516,34,432127.4848,Producto G,Jamonsitos SAPI de CV,Uriel Antuna,2020-02-04
3515,34,43584.9965,Producto G,Quesillos S.C.,Uriel Antuna,2020-02-04
3514,34,5949.7711979999995,Producto E,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-02-04
2766,34,644462.3608,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-02-04
2767,34,998702.2641,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-02-04
2189,34,411137.1903,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-02-04
2188,34,36896.41263,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-02-04
2187,34,15314.78525,Producto E,Pescaditos SA de CV,Santiago Gim´'enez,2020-02-04
29,34,63276.47372,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-02-04
30,34,417353.7689,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-02-04
2768,34,5171056.518,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-02-04
2190,34,643229.2864,Producto E,Libros al por Mayor S.A.P.I de C.V.,Santiago Gim´'enez,2020-02-04
1766,34,620796.1293,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-02-04
3520,34,1979572.896,Producto E,Quesillos S.C.,Uriel Antuna,2020-02-04
466,34,325992.9341,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-02-04
468,34,676284.6982,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-04
467,34,359270.6668,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-04
989,34,1147195.915,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-04
465,34,124567.4078,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-04
1097,34,495910.4732,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-02-04
1098,34,1026651.402,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-04
1099,34,1331759.978,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-02-04
1096,34,99799.26229,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-02-04
1100,34,1893837.968,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-04
1101,35,431053.8162,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-05
3521,35,-0.18176483300000001,Producto E,Libros al por Mayor S.A.P.I de C.V.,Uriel Antuna,2020-02-05
1767,35,572900.9086,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-02-05
2192,35,720544.0083,Producto H,Pescaditos SA de CV,Santiago Gim´'enez,2020-02-05
2191,35,106280.3813,Producto E,Pescaditos SA de CV,Santiago Gim´'enez,2020-02-05
470,35,1147800.4640000002,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-02-05
32,35,1328857.884,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-02-05
469,35,367004.1392,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-02-05
